Smiles,CHEMBLID,Compound Key,Library,S_Hit
CCC1CN(C(=O)c2ccc(O)cn2)CCC(=O)N1Cc1ccccc1,CHEMBL3472971,DDD01244265,Global Health Stage V,Inactive
CCc1ccc(NC(=O)C2OC(c3cccs3)=NN2C(C)=O)cc1,CHEMBL3444066,DDD01035747,Global Health Stage V,Inactive
CC(C)CNC(=O)[C@H]1C[C@H]2CN(Cc3cccnc3)C[C@@H]1O2,CHEMBL4572196,DDD01030057,Global Health Stage V,Inactive
Cc1noc(C)c1CN1CC2(CCCCN2c2cncnc2)CC1=O,CHEMBL3441449,DDD01030859,Global Health Stage V,Inactive
Cc1cccc(-c2ccc(C(=O)NCCN3CCOCC3)c(=O)[nH]2)c1,CHEMBL3458539,DDD01069491,Global Health Stage V,Inactive
CCc1cnc(CN(C)C2CCN(CC(=O)Nc3nccs3)C2)o1,CHEMBL3490619,DDD01298372,Global Health Stage V,Inactive
CS(=O)(=O)N1CC[C@]2(O)CCN(c3cc(C#N)ccn3)C[C@@H]2C1,CHEMBL3475514,DDD01246819,Global Health Stage V,Inactive
Cc1ccc([C@]2(O)CC[C@H]3CN(Cc4ccncc4)C[C@H]32)nc1,CHEMBL3449668,DDD01060308,Global Health Stage V,Inactive
O=C(c1cccnc1O)N1CCOC(c2ccc(Cl)cc2)C1,CHEMBL3452791,DDD01063662,Global Health Stage V,Inactive
O=C(O)CSc1nc(-c2ccc3c(c2)CCC3)n[nH]1,CHEMBL3463119,DDD01074111,Global Health Stage V,Inactive
Cc1ccnc(OCC(=O)N2CCC(C(N)=O)CC2)n1,CHEMBL3444162,DDD01035847,Global Health Stage V,Inactive
Cc1nc(CN2CCOCC3(CCN(c4ncccn4)C3)C2)cs1,CHEMBL3552670,DDD01036998,Global Health Stage V,Inactive
Cc1cnn(CC2CCCN2c2ncnc3ccccc23)c1,CHEMBL3464532,DDD01075539,Global Health Stage V,Inactive
COc1c(CNC2CCCc3ccccc32)c(C(C)C)nn1C,CHEMBL3494582,DDD01302359,Global Health Stage V,Inactive
O=C(c1ccc(Br)o1)N1CCCC(n2cncn2)C1,CHEMBL3470023,DDD01081121,Global Health Stage V,Inactive
Cc1cnc(C(=O)N2CCCN(Cc3csc(C)n3)CC2)cn1,CHEMBL3469754,DDD01080848,Global Health Stage V,Inactive
O=C(NCc1ccccn1)[C@H]1COC[C@H]2CN(c3ncccn3)C[C@H]21,CHEMBL3554308,DDD01031917,Global Health Stage V,Inactive
CC(C)n1cnc(-c2nc(C(=O)NC3CC3)c3ccccn23)c1,CHEMBL3470779,DDD01082705,Global Health Stage V,Inactive
CN(C)c1cnn(CC(=O)N2CCCCCC2)c(=O)c1,CHEMBL3481314,DDD01252651,Global Health Stage V,Inactive
CCC(C)NS(=O)(=O)Cc1cccc(NC(=O)c2ccc[nH]2)c1,CHEMBL3467371,DDD01078441,Global Health Stage V,Inactive
Cc1nc(CN2CCOC(Cn3cncn3)C2)nc2ccccc12,CHEMBL3496997,DDD01304792,Global Health Stage V,Inactive
Cc1nc2ccnn2c(C)c1CCC(=O)N1CCN(C2CC2)CC1,CHEMBL3494306,DDD01302080,Global Health Stage V,Inactive
COCCC(=O)NCc1ccc(-c2ccccc2C(=O)O)nc1,CHEMBL3446427,DDD01056507,Global Health Stage V,Inactive
CN(C)C[C@@H]1CN(C(=O)c2cc(-c3ccccc3)n[nH]2)C[C@@H]1CO,CHEMBL3485350,DDD01256707,Global Health Stage V,Inactive
O=C(CN(CC(O)c1ccc(F)cc1)C1CC1)Nc1cccnc1,CHEMBL3465538,DDD01076575,Global Health Stage V,Inactive
COc1cc(OC)cc(-c2cccc3c2OC(CN)C3)c1,CHEMBL3483860,DDD01255207,Global Health Stage V,Inactive
O=C(CC1CC1)N[C@@H]1CN(Cc2nccs2)C[C@@H]2CCCO[C@@H]21,CHEMBL3442492,DDD01033165,Global Health Stage V,Inactive
CC(=O)N1CCCn2nc(CNC(=O)N3CCCCC3)cc2C1,CHEMBL3476772,DDD01248083,Global Health Stage V,Inactive
Cc1noc(CCCC(=O)NCC(c2ccco2)N2CCCCC2)n1,CHEMBL3455479,DDD01066394,Global Health Stage V,Inactive
Cc1cccc(C(=O)N2CC[C@]3(C[C@H](OCc4ccccn4)CO3)C2)c1,CHEMBL3551669,DDD01083108,Global Health Stage V,Inactive
Cn1nc(Cn2cccc2)c2c1CN(Cc1ccsc1)C2,CHEMBL3557913,DDD01030186,Global Health Stage V,Inactive
Cc1nnc(NC(=O)CN(C)CC2CCCN2c2cccnn2)s1,CHEMBL3468894,DDD01079983,Global Health Stage V,Inactive
CC(C)OCCCNC(=O)[C@@]12CNC[C@@H]1CN(S(C)(=O)=O)C2,CHEMBL3485526,DDD01256884,Global Health Stage V,Inactive
O=C(C1CCCO1)N1CCc2ncnc(NC3CCC3)c2CC1,CHEMBL3556260,DDD01032397,Global Health Stage V,Inactive
Cc1cnc(N2CCc3c(c(COc4cncnc4)nn3C)C2)nc1,CHEMBL3470921,DDD01083029,Global Health Stage V,Inactive
Cc1cccc(COC2COC3(CCN(Cc4ccoc4)CC3)C2)n1,CHEMBL3442999,DDD01034429,Global Health Stage V,Inactive
CCc1nc(Cn2cncc(Br)c2=O)no1,CHEMBL3452344,DDD01063206,Global Health Stage V,Inactive
Cc1cccc(C(=O)N2CC[C@H]3C[C@@H](C)O[C@@H]3C2)n1,CHEMBL3442895,DDD01034190,Global Health Stage V,Inactive
COc1ccc(-c2ccncc2)cc1CNC1CCCC1,CHEMBL3482862,DDD01254209,Global Health Stage V,Inactive
COCCCN1C(=O)CC[C@H]2CN(c3ccnc4ccccc34)CC[C@H]21,CHEMBL3481261,DDD01252597,Global Health Stage V,Inactive
Cc1ccccc1C(=O)NC1CCN(Cc2ncc(C(C)(C)C)o2)CC1,CHEMBL3468103,DDD01079179,Global Health Stage V,Inactive
Cc1ccnc(C(NC(=O)c2sc(C)nc2C)C2CC2)n1,CHEMBL3457913,DDD01068859,Global Health Stage V,Inactive
Cn1nnnc1SCCNC1CCN(c2ccc3c(c2)OCO3)CC1,CHEMBL3472287,DDD01243577,Global Health Stage V,Inactive
Cc1ccc(CN2Cc3nccn3CC(CN(C)C)C2)s1,CHEMBL3556508,DDD01084246,Global Health Stage V,Inactive
CCN1CCCC(CNC(=O)C2(c3cc(C)cc(C)c3)CCC2)C1,CHEMBL3488556,DDD01296287,Global Health Stage V,Inactive
CCC(CC)C(=O)Nc1ccc2oc(=O)n(CCN(C)C)c2c1,CHEMBL3459213,DDD01070178,Global Health Stage V,Inactive
O=C(NCc1nnc2n1CCC2)N(Cc1ccc(F)cc1)C1CC1,CHEMBL3459469,DDD01070434,Global Health Stage V,Inactive
CC(OCC1CC1)C(=O)Nc1ncccc1I,CHEMBL3465873,DDD01076911,Global Health Stage V,Inactive
O=C(C1CCCCC1)N1CCC2(COc3ncccc3S(=O)(=O)N2)C1,CHEMBL3450723,DDD01061511,Global Health Stage V,Inactive
CCC(CNC(=O)c1ccccc1OC)N1CCc2ccccc2C1,CHEMBL3459451,DDD01070416,Global Health Stage V,Inactive
O=C(c1ccco1)N1CC(S(=O)(=O)c2ccc(Cl)cc2)C1,CHEMBL3440402,DDD01028651,Global Health Stage V,Inactive
Cc1ncc2c(n1)CN(C=C1NN=C(c3occc3C)O1)CC2,CHEMBL4516268,DDD01302366,Global Health Stage V,Inactive
Cc1cc(C2CCCN(Cc3nc(Cc4ccccc4)no3)C2)n[nH]1,CHEMBL3456051,DDD01066974,Global Health Stage V,Inactive
Cc1csc(CN2CCC[C@]3(C[C@@H](OCC4CC4)CO3)C2)n1,CHEMBL3552017,DDD01034023,Global Health Stage V,Inactive
Cc1n[nH]c(C2CN(C(=O)c3cnc[nH]3)CCO2)n1,CHEMBL3497057,DDD01304853,Global Health Stage V,Inactive
CCC(C(=O)NC1(C(N)=O)CCCC1)n1cccn1,CHEMBL3475336,DDD01246641,Global Health Stage V,Inactive
CCc1cc(NCCC(F)(F)F)nc(N2CCOCC2)n1,CHEMBL3475334,DDD01246639,Global Health Stage V,Inactive
CC(O)(CCc1ccccc1)CNC(=O)c1cccs1,CHEMBL3439628,DDD01027834,Global Health Stage V,Inactive
Cn1cccc1C(=O)N1CC[C@@]2(O)CCN(S(C)(=O)=O)C[C@H]2C1,CHEMBL3478233,DDD01249550,Global Health Stage V,Inactive
Cc1nc(CN(C)Cc2nc(-c3sccc3C)oc2C)no1,CHEMBL3474607,DDD01245909,Global Health Stage V,Inactive
Cn1cncc1C(=O)N1C[C@@H]2CCN(c3cnccn3)C[C@@H]2C1,CHEMBL3551662,DDD01082777,Global Health Stage V,Inactive
O=C(c1ccco1)N1CC[C@@H]2O[C@@H](COCCN3CCCC3)CC[C@@H]21,CHEMBL3552979,DDD01084143,Global Health Stage V,Inactive
CCCC(=O)N1CCCC(c2cc3cccnc3c(O)n2)C1,CHEMBL3448478,DDD01058927,Global Health Stage V,Inactive
Cc1c(NC(C)C(C)C)cccc1C(=O)NCc1nccn1C,CHEMBL3457119,DDD01068060,Global Health Stage V,Inactive
Cc1ccc(C2CN(c3nnc(C(F)F)s3)CCO2)c(C)c1,CHEMBL3460289,DDD01071260,Global Health Stage V,Inactive
CCn1ccnc1CN1CCN(C(C)C(=O)N2CCCCCC2)CC1,CHEMBL3489077,DDD01296819,Global Health Stage V,Inactive
CC(C)NC1CCc2c(ccc(=O)n2CC2CC2)C1,CHEMBL3552971,DDD01083743,Global Health Stage V,Inactive
CSCc1cccc(S(=O)(=O)NCc2cnn(C)c2C)c1,CHEMBL3445826,DDD01038210,Global Health Stage V,Inactive
O=C1CCC2(CCN(Cc3ccc(F)cc3)CC2)N1Cc1ccccc1,CHEMBL3556745,DDD01036248,Global Health Stage V,Inactive
CC(c1nc(-c2ccccc2)no1)N1CCc2c(ncn2C2CC2)C1,CHEMBL3452941,DDD01063814,Global Health Stage V,Inactive
CSCCc1nc(-c2ccc3c(c2)OCO3)n(C)n1,CHEMBL3473799,DDD01245096,Global Health Stage V,Inactive
Cn1cc(C(=O)CC2CCCN2C(=O)c2cccc3ncccc23)cn1,CHEMBL3492144,DDD01299899,Global Health Stage V,Inactive
CN(C)C(=O)CN1C[C@H]2CCN(C(=O)C3CCCO3)CC[C@H]2S1(=O)=O,CHEMBL3440973,DDD01029833,Global Health Stage V,Inactive
O=C(NCCn1ccnc1C1CCOC1)c1cccnc1,CHEMBL3474219,DDD01245519,Global Health Stage V,Inactive
COCC(=O)Nc1ccccc1Sc1c(C)n[nH]c1C,CHEMBL3472211,DDD01243501,Global Health Stage V,Inactive
CCc1c(C)nc2ccccc2c1N1CCC(NC(C)=O)CC1,CHEMBL3467723,DDD01078796,Global Health Stage V,Inactive
CN(C)C(=O)N1CCN(C(=O)c2cccc(Cl)c2)CC2(CNC(=O)C2)C1,CHEMBL3441850,DDD01031720,Global Health Stage V,Inactive
COc1ccc2c(C)c(C(=O)NCCCc3csc(N)n3)oc2c1,CHEMBL3477598,DDD01248912,Global Health Stage V,Inactive
CN1CCN(Cc2cn3c(n2)CN(Cc2cccnc2)CC3)CC1,CHEMBL3471699,DDD01084826,Global Health Stage V,Inactive
Cc1nccn1CCN(C)c1cc(C(C)C)nc2ccnn12,CHEMBL3481782,DDD01253121,Global Health Stage V,Inactive
COCCn1ccnc1C1CCCN(c2ncnc3c2CCC3)C1,CHEMBL3484599,DDD01255956,Global Health Stage V,Inactive
CC(C)NC(=O)N1CCN(Cc2ccccn2)CC2(CC(=O)N(C)C2)C1,CHEMBL3553917,DDD01036226,Global Health Stage V,Inactive
Cc1cc(C2CCC2)nc(N2CCC3(CCCNC3=O)C2)n1,CHEMBL3484491,DDD01255845,Global Health Stage V,Inactive
Cn1ccnc1CCNS(=O)(=O)c1ccc(Br)cc1,CHEMBL3456085,DDD01067009,Global Health Stage V,Inactive
CC(=O)NCCNC(=O)Nc1cc(C(C)(C)C)sc1C#N,CHEMBL3450953,DDD01061802,Global Health Stage V,Inactive
O=C(Cc1ccc2c(c1)OCCO2)N1CCCC(n2cccn2)C1,CHEMBL3497240,DDD01305039,Global Health Stage V,Inactive
O=C(NCN1CCc2ccccc2C1)c1cnccn1,CHEMBL1541237,DDD01079865,Global Health Stage V,Inactive
CN1CCN(S(=O)(=O)c2cccc(F)c2)c2ccccc21,CHEMBL3437749,DDD01025795,Global Health Stage V,Inactive
CSCC(C)(O)CNC(=O)c1ccc(F)cc1Br,CHEMBL3459688,DDD01070657,Global Health Stage V,Inactive
O=C(O)CCC(=O)Nc1nn(Cc2ccc(F)cc2)cc1Cl,CHEMBL3445251,DDD01037632,Global Health Stage V,Inactive
CCc1nc(C2CCCN2Cc2nc(CCOC)no2)no1,CHEMBL3469604,DDD01080698,Global Health Stage V,Inactive
CCOc1ccc(OCCN2CCC(N3CCNC3=O)CC2)cc1,CHEMBL3488628,DDD01296361,Global Health Stage V,Inactive
CNc1nc2ncc(Cl)cc2cc1C#N,CHEMBL3450807,DDD01061616,Global Health Stage V,Inactive
CCC[C@H]1CN(c2nccc(OC)n2)C[C@@H]1NS(=O)(=O)N(C)C,CHEMBL3484367,DDD01255719,Global Health Stage V,Inactive
CCC(C(=O)NCc1noc(Cc2cccs2)n1)n1cccn1,CHEMBL3483772,DDD01255119,Global Health Stage V,Inactive
O=C(C1CCN(c2snc3ccccc23)CC1)N1CCCCCC1,CHEMBL3496155,DDD01303940,Global Health Stage V,Inactive
CC(C)n1nnnc1-c1ccc(NC(=O)CC(F)(F)F)cc1F,CHEMBL3452329,DDD01063191,Global Health Stage V,Inactive
Cc1cc(C2CCCCN2C(=O)CN2C(=O)OC(C)(C)C2=O)no1,CHEMBL3472905,DDD01244199,Global Health Stage V,Inactive
CCN1CCCC(C)(C(=O)NCc2nccn2Cc2ccccc2)C1,CHEMBL3473227,DDD01244522,Global Health Stage V,Inactive
CN(C)C(=O)Cn1c2c(ccc1=O)CC(NCc1cccnc1)CC2,CHEMBL3440889,DDD01029653,Global Health Stage V,Inactive
CSCCC(NC(=O)C1CC1)C(=O)N(C)Cc1ccsc1,CHEMBL3465729,DDD01076766,Global Health Stage V,Inactive
CC(=O)N1C[C@H]2CCCN(c3ncc(C)cn3)[C@H]2C1,CHEMBL3441651,DDD01031278,Global Health Stage V,Inactive
CCCn1ncc(CN2CCCC(C(=O)c3ccc(SC)cc3)C2)c1C,CHEMBL3483215,DDD01254562,Global Health Stage V,Inactive
CC(=O)Nc1nc(C(=O)N2CCCC(n3nc(C)cc3C)C2)cs1,CHEMBL3494272,DDD01302046,Global Health Stage V,Inactive
COc1ncccc1CN1C[C@@H]2OCCN(CCN(C)C)[C@@H]2C1,CHEMBL3553956,DDD01031023,Global Health Stage V,Inactive
Cc1[nH]/c(=N\C(=O)c2csc(NC3CCCC3)n2)sc1C,CHEMBL3443887,DDD01035522,Global Health Stage V,Inactive
CC(C)C(C)(C#N)NC(=O)Cn1cc(-c2ccccc2)cn1,CHEMBL3467699,DDD01078772,Global Health Stage V,Inactive
c1ccc(N2CCC(NCc3cccc4cn[nH]c34)C2)cc1,CHEMBL3457475,DDD01068416,Global Health Stage V,Inactive
CC1COc2ccccc2N1C(=O)c1cscn1,CHEMBL3453317,DDD01064195,Global Health Stage V,Inactive
c1ccc(-c2nnn3c2COC(CNCC2CC2)C3)cc1,CHEMBL3471233,DDD01083765,Global Health Stage V,Inactive
Cc1ncsc1C(=O)N1CCc2nnc(C3CCCCN3C)n2CC1,CHEMBL3446413,DDD01056487,Global Health Stage V,Inactive
CO[C@@H]1CCN(C(=O)c2cnoc2C)[C@H]1Cc1ccccc1,CHEMBL3471311,DDD01083902,Global Health Stage V,Inactive
c1cnnc(N2CCCC2CNCc2nc(-c3ccoc3)no2)c1,CHEMBL3489733,DDD01297479,Global Health Stage V,Inactive
C=C(C)CN1CCC(NC(=O)Nc2ccc(F)c(C(N)=O)c2)CC1,CHEMBL3456263,DDD01067187,Global Health Stage V,Inactive
Cc1noc(C)c1CN1CCc2ncc(CN(C)C)n2CC1,CHEMBL3552594,DDD01030378,Global Health Stage V,Inactive
CC(c1ccccn1)N(C)Cc1ccc(CCC(C)(C)O)cc1,CHEMBL3480588,DDD01251920,Global Health Stage V,Inactive
COc1ccc(Cl)cc1C(C(=O)O)N1CCSCC1,CHEMBL3480702,DDD01252036,Global Health Stage V,Inactive
Cc1nn(C)c(C)c1OCC(=O)NCC(O)c1ccccc1F,CHEMBL3459347,DDD01070312,Global Health Stage V,Inactive
COc1cc(C(=O)NCCc2ccc(OC)c(OC)c2)on1,CHEMBL3440194,DDD01028443,Global Health Stage V,Inactive
CC(C)n1nc2c(cc1=O)CN(c1nc3ccccc3s1)CC2,CHEMBL3456124,DDD01067048,Global Health Stage V,Inactive
CN(Cc1cnccn1)S(=O)(=O)c1ccc(C(F)(F)F)nc1,CHEMBL3466025,DDD01077069,Global Health Stage V,Inactive
CCN1CC2(CCN(Cc3nc(CSC)no3)CC2)CC1=O,CHEMBL3481500,DDD01252837,Global Health Stage V,Inactive
O=C(Cc1ccco1)N1C[C@@H]2COC[C@]2(COCC2CCOCC2)C1,CHEMBL3470844,DDD01082849,Global Health Stage V,Inactive
CN1CCC(c2cccc(Cc3ccccc3)n2)CC1,CHEMBL3449763,DDD01060419,Global Health Stage V,Inactive
COCC(=O)N1CCn2c(CN3CCN(C)CC3)cnc2C1,CHEMBL3555239,DDD01083311,Global Health Stage V,Inactive
CCn1c(Cn2cncn2)nnc1C1CCN(CC2[C@H]3CNC[C@@H]23)CC1,CHEMBL4513348,DDD01245107,Global Health Stage V,Inactive
Cc1ccc(N2CC[C@@H]3[C@@H](CO[C@H]3CNC(=O)c3ccco3)C2)nn1,CHEMBL3441873,DDD01031753,Global Health Stage V,Inactive
CC(C)c1cc(NCc2csc(C(C)C)n2)nc(N)n1,CHEMBL3478146,DDD01249462,Global Health Stage V,Inactive
Cc1ccc(C(=O)N2CCN3C[C@H](Oc4cncnc4)C[C@H]3C2)cn1,CHEMBL3442396,DDD01032885,Global Health Stage V,Inactive
Cc1ccc(-c2noc(CN3CCC(N4CCNC4=O)CC3)n2)cc1,CHEMBL3487583,DDD01295309,Global Health Stage V,Inactive
COc1ccccc1C1SCC(=O)Nc2n[nH]cc21,CHEMBL3444419,DDD01036123,Global Health Stage V,Inactive
O=S(=O)(NC1CCC12CCN(CC1CCOCC1)CC2)c1ccccc1,CHEMBL3555342,DDD01029730,Global Health Stage V,Inactive
N#Cc1ccc(N2CCN(C(=O)c3cc(C4CC4)[nH]n3)CC2)c(F)c1,CHEMBL3494757,DDD01302536,Global Health Stage V,Inactive
Oc1cc(C2CCCCN2Cc2cccs2)nc(-c2ccccn2)n1,CHEMBL3446874,DDD01057028,Global Health Stage V,Inactive
CC(=O)NCCCSC1CCN(c2ccccc2Cl)C1=O,CHEMBL3457740,DDD01068684,Global Health Stage V,Inactive
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2Nc1ccccc1Cl,CHEMBL3444362,DDD01036060,Global Health Stage V,Inactive
O=C(NCCNc1cnccn1)N1CCCCCC1,CHEMBL3492161,DDD01299916,Global Health Stage V,Inactive
CCn1c(CN2CCN(CCOC)CC2)nc2c(F)cccc21,CHEMBL3490282,DDD01298034,Global Health Stage V,Inactive
COc1ccc(S(=O)(=O)NC(=O)c2c(C)noc2C(C)C)cc1C,CHEMBL3460873,DDD01071848,Global Health Stage V,Inactive
CCCN1CCC(N(C)C(=O)c2cc(C)nc3cc(F)ccc23)CC1,CHEMBL3451674,DDD01062535,Global Health Stage V,Inactive
Cc1ccc(CNC(=O)c2c[nH]nc2NC(=O)C2CCC2)cc1,CHEMBL3463981,DDD01074984,Global Health Stage V,Inactive
O=c1[nH]nc2c(N3CCOCC3)nccn12,CHEMBL3443767,DDD01035398,Global Health Stage V,Inactive
CNC(=O)c1cc2c(nc1NCC(C)C)CCN(c1ncccn1)CC2,CHEMBL3554531,DDD01031981,Global Health Stage V,Inactive
CNC(=O)c1cccnc1NCc1ccc(Cn2ccnc2)cc1,CHEMBL3456379,DDD01067306,Global Health Stage V,Inactive
CCN1CC2(CC1=O)CN(C(=O)c1ccsc1)CCN(C(=O)N(C)C)C2,CHEMBL3442813,DDD01033940,Global Health Stage V,Inactive
COc1ccc(NC(C)C(=O)N2CCCC2)cn1,CHEMBL3459980,DDD01070949,Global Health Stage V,Inactive
COc1ncccc1C(=O)N1CC(c2nc(-c3ccco3)no2)C1,CHEMBL3439705,DDD01027940,Global Health Stage V,Inactive
Cc1cc(Cl)cc(C)c1CNC1CCN(CC(=O)N(C)C)CC1,CHEMBL3461794,DDD01072776,Global Health Stage V,Inactive
Cc1ccc(C(=O)N2C[C@@H]3CCCO[C@@H]3[C@H](N3CCCC3)C2)cn1,CHEMBL3557303,DDD01030810,Global Health Stage V,Inactive
COCCn1ccc(NC(=O)Nc2cccnc2)n1,CHEMBL3469867,DDD01080963,Global Health Stage V,Inactive
CCN(Cc1cccc(C(=O)Nc2cn(C)nn2)c1)[C@H]1COC[C@@H]1O,CHEMBL3485447,DDD01256804,Global Health Stage V,Inactive
c1ccc(-c2nc(CNC3CCc4ncnn4C3)co2)cc1,CHEMBL3493904,DDD01301673,Global Health Stage V,Inactive
CC(C)CN1CC2(CCN(C(=O)c3nc4ncccn4n3)CC2)CC1=O,CHEMBL3484275,DDD01255625,Global Health Stage V,Inactive
COCCN1C[C@H]2CCC[C@@H](CNc3ncccn3)[C@H]2C1,CHEMBL3551407,DDD01082778,Global Health Stage V,Inactive
O=C(c1c(F)cccc1F)N1CCOCC1,CHEMBL3445397,DDD01037780,Global Health Stage V,Inactive
O=C(c1cccnc1)N1CCc2ncnc(N3CCOCC3)c2CC1,CHEMBL3557255,DDD01084030,Global Health Stage V,Inactive
COCCNC(=O)Cn1ccc2cccc(OC)c21,CHEMBL3438624,DDD01026785,Global Health Stage V,Inactive
CCc1cc(CNC(=O)N(C2CC2)C(C)c2ccco2)[nH]n1,CHEMBL3457829,DDD01068773,Global Health Stage V,Inactive
COc1ccc(NC(=O)c2ccc(-n3ncc(C#N)c3N)cc2)cn1,CHEMBL3495689,DDD01303472,Global Health Stage V,Inactive
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CHEMBL3466175,DDD01077224,Global Health Stage V,Inactive
Cc1nnc(CN2CCC(N(C)Cc3nnc(C4CC4)n3C)C2)o1,CHEMBL3494823,DDD01302602,Global Health Stage V,Inactive
Fc1ccccc1NCc1nc2n(n1)CCCCC2,CHEMBL3445166,DDD01037546,Global Health Stage V,Inactive
CCn1ccnc1CN1CCN(c2ccc3nnc(C)n3n2)CC1,CHEMBL3454780,DDD01065692,Global Health Stage V,Inactive
CCCOc1ccc(CNCCn2cccn2)cc1,CHEMBL3463710,DDD01074708,Global Health Stage V,Inactive
CCS(=O)(=O)c1ccc(N2CCC(NC(=O)NC(C)CO)CC2)cc1,CHEMBL3459169,DDD01070133,Global Health Stage V,Inactive
OC1CCN(c2ccccc2NCc2nc(-c3cccs3)no2)CC1,CHEMBL3461580,DDD01072559,Global Health Stage V,Inactive
Cc1ccc(N2CCO[C@H]3CN(Cc4nccs4)C[C@H]32)nn1,CHEMBL3556495,DDD01084093,Global Health Stage V,Inactive
CS(=O)(=O)Cc1ccc(C(=O)N2CCCC(n3cncn3)C2)o1,CHEMBL3461159,DDD01072138,Global Health Stage V,Inactive
Cc1cnn(CC2CCCN2Cc2noc(C(C)C)n2)c1,CHEMBL3491771,DDD01299526,Global Health Stage V,Inactive
CCn1cc(C(=O)N2CCCC(c3nccs3)C2)cn1,CHEMBL3450218,DDD01060919,Global Health Stage V,Inactive
CCCc1cc(C(=O)N(C)Cc2cccc3ncccc23)n(C)n1,CHEMBL3486250,DDD01257610,Global Health Stage V,Inactive
CC(c1ncc(-c2ccccc2)o1)N1CCN(C(=O)C(C)(C)C)CC1,CHEMBL3467483,DDD01078554,Global Health Stage V,Inactive
Cc1cc(C)c(S(=O)(=O)Nc2cccc3c2OCCO3)cc1C(=O)O,CHEMBL3456938,DDD01067878,Global Health Stage V,Inactive
Cc1cc(C)nc(Nc2nccnc2C2CCCN(CCO)C2)n1,CHEMBL3446444,DDD01056527,Global Health Stage V,Inactive
CO[C@@H]1CC[C@@H](NS(=O)(=O)c2cn(C)nc2C)[C@H]1O,CHEMBL3446591,DDD01056711,Global Health Stage V,Inactive
O=C(NCCNC(=O)c1scnc1Cl)c1ccccc1,CHEMBL3495926,DDD01303709,Global Health Stage V,Inactive
CN1CCN(C(=O)c2cnn(-c3ccccc3Cl)c2)CC1,CHEMBL3492376,DDD01300132,Global Health Stage V,Inactive
COc1ccc(CN2CCO[C@@H]3[C@@H]2CC[C@H]3Oc2ccccn2)cc1,CHEMBL3551360,DDD01033326,Global Health Stage V,Inactive
COc1c(C2CCCN2C(=O)c2nccnc2N)c(C)nn1C,CHEMBL3492389,DDD01300145,Global Health Stage V,Inactive
CC(c1ccccn1)N(C)Cc1ccc(-n2cncn2)cc1,CHEMBL3472826,DDD01244119,Global Health Stage V,Inactive
CC(=O)Nn1c(C)cc(CN2CCC(C(=O)N3CCCC3)CC2)c1C,CHEMBL3477109,DDD01248421,Global Health Stage V,Inactive
CNc1cncc(C2CCCN2C(=O)Cn2ccnc2C)n1,CHEMBL3447191,DDD01057428,Global Health Stage V,Inactive
Cn1ccnc1Sc1ccc(S(N)(=O)=O)cn1,CHEMBL3443912,DDD01035573,Global Health Stage V,Inactive
Cc1ccc(-c2nnc(CNCCn3cc(C)cn3)o2)cc1,CHEMBL3496703,DDD01304495,Global Health Stage V,Inactive
Cc1ccc2nnc(C(=O)NCC3CCCC3)nc2c1,CHEMBL3445639,DDD01038023,Global Health Stage V,Inactive
CCc1nnc(NC(=O)NCCN(C)C(=O)OC(C)(C)C)s1,CHEMBL3454578,DDD01065485,Global Health Stage V,Inactive
CC1CCN(CCNC(=O)c2scnc2Cl)CC1,CHEMBL3488276,DDD01296006,Global Health Stage V,Inactive
O=C(CC1NC(N2CCc3ccccc3C2)=NC1=O)Nc1ccccc1,CHEMBL3438521,DDD01026681,Global Health Stage V,Inactive
Cc1noc(C)c1CNC(=O)NCCOc1ccc(F)cc1F,CHEMBL3459301,DDD01070266,Global Health Stage V,Inactive
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(C)o1,CHEMBL3454080,DDD01064979,Global Health Stage V,Inactive
Cc1ccc(-c2cc(C3=NC(=CN4CCN(C)CC4)NO3)[nH]n2)s1,CHEMBL4526340,DDD01249400,Global Health Stage V,Inactive
CC(C)C(=O)N1CCN(S(C)(=O)=O)CC2(CC(=O)N(C)C2)C1,CHEMBL3441796,DDD01031595,Global Health Stage V,Inactive
Cc1cccc2[nH]cc(CC(=O)N3CCC(Nc4cccnn4)CC3)c12,CHEMBL3492719,DDD01300478,Global Health Stage V,Inactive
CS(=O)(=O)NC[C@]12COC[C@H]1CN(C(=O)CCc1ccccc1)C2,CHEMBL3443021,DDD01034479,Global Health Stage V,Inactive
CC(C)N1CCOCC2(CCN(c3cnccn3)CC2)C1,CHEMBL3553798,DDD01082582,Global Health Stage V,Inactive
Cc1c(C(=O)N2CCCSCC2)nnn1-c1ccccc1Cl,CHEMBL3458606,DDD01069564,Global Health Stage V,Inactive
CN1CCCN(c2ccc(F)cc2CNC(=O)c2ccsc2)CC1,CHEMBL3453017,DDD01063891,Global Health Stage V,Inactive
COc1cccc(-c2cc(NCCN(C)C)nc3[nH]ccc23)n1,CHEMBL3479284,DDD01250610,Global Health Stage V,Inactive
CCS(=O)(=O)N1Cc2nccn2CC(COc2cccnc2)C1,CHEMBL3444575,DDD01036492,Global Health Stage V,Inactive
COc1ccccc1OC1(C(=O)O)CCN(c2ncccc2F)CC1,CHEMBL3472434,DDD01243726,Global Health Stage V,Inactive
